timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,sex|[FR] Flip Rate,race|[FR] Flip Rate,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|sex|[FR] Flip Rate,VAR|race|[FR] Flip Rate
2023-03-24 09:57:37.790436,50,True,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['sex', 'race']",0.056884199999999996,0.149601,0.0678728,0.0893032,0.09359619999999998,0.15803779999999998,1.1611288,0.775851,0.0,0.0,0.00013004786036000004,5.9026021000000005e-05,0.00018289843616000004,0.00012457044976000003,0.00013111418756000002,6.363615316000002e-05,0.0004224317465600004,0.00013416434099999984,0.0,0.0
2023-03-24 09:57:01.108182,50,True,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,"['sex', 'race']",0.142837,0.1300184,0.1286454,0.1139189999999999,0.1744236,0.1453229999999999,1.2934978,0.8000364000000001,0.2637722,0.247307,0.000236050941,0.00024105282144,0.00015518866084,0.000173166705,0.00019219159504,0.0002308001929999,0.0006990292251599,0.0003710399990399,0.00013669890516,0.0001389614089999
2023-03-24 09:56:47.195865,50,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.00866,0.03234,0.0176499999999999,0.04287,0.03839,0.00823,1.0715599999999998,1.0152799999999995,0.06124,0.15449,0.0,4.814824860968091e-35,1.2037062152420224e-35,4.814824860968091e-35,0.0,3.009265538105056e-36,4.930380657631324e-32,4.930380657631324e-32,1.9259299443872363e-34,0.0
2023-03-24 09:56:42.035403,50,True,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.24829,0.10303,0.17727,0.06577,0.26405,0.12079,1.46717,0.8273399999999999,0.15449,0.00418,0.0,1.9259299443872363e-34,0.0,0.0,0.0,1.9259299443872363e-34,4.930380657631324e-32,1.232595164407831e-32,0.0,0.0
2023-03-24 09:56:38.184495,50,True,Adult Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",0.0339618,0.0086348,0.0515714,0.008348,0.1127098,0.0673346,0.531629,0.6843075999999999,0.0,0.0,1.9754170760000003e-05,2.086155296e-05,6.593658804e-05,4.615422400000001e-05,5.564509959999994e-06,5.894352839999996e-06,7.467272899999995e-05,0.00012353850624,0.0,0.0
2023-03-24 09:53:58.572779,50,True,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",0.164537,0.076316,0.2507048,0.1175663999999999,0.1893628,0.1029698,0.2122198,0.4663248,0.1328359999999999,0.0877906,1.3339905000000006e-05,2.5261932e-05,4.254196495999998e-05,6.982615504e-05,4.69994816e-06,1.126628196e-05,4.707123796e-05,0.00026768567296,3.7410840000000098e-06,1.0880973640000005e-05
2023-03-24 09:53:06.107774,50,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.03825,0.00236,0.0269999999999999,0.03288,0.2081099999999999,0.07831,0.4798999999999999,0.7709600000000001,0.04929,0.05236,0.0,1.88079096131566e-37,1.2037062152420224e-35,0.0,7.703719777548943e-34,0.0,3.0814879110195774e-33,1.232595164407831e-32,0.0,4.814824860968091e-35
2023-03-24 09:52:41.005767,50,True,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.1354499999999999,0.03299,0.17947,0.0252399999999999,0.2041299999999999,0.08801,0.23523,0.58375,0.09719,0.01812,7.703719777548943e-34,0.0,0.0,4.814824860968091e-35,7.703719777548943e-34,0.0,0.0,0.0,1.9259299443872363e-34,0.0
