timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,accuracy,precision,recall,f1score,[MAOD] M Average Odds Difference,[MEOD] M Equal Opportunity Difference,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|[MAOD] M Average Odds Difference,VAR|[MEOD] M Equal Opportunity Difference,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2023-03-26 18:05:41.651824,50,False,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['sex', 'race']",0.6418928322894919,0.6612258,0.7111778,0.6850597999999999,0.17102120000000004,0.13210000000000002,0.03704612514764144,0.31881248938803247,0.0001256774314771794,0.00025824174436000016,0.00033024163315999985,0.00013201425795999986,0.0012208219505600003,0.0009252523679999999,3.454500053191855e-05,0.002337525667300174
2023-03-26 18:05:06.788757,50,False,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,"['sex', 'race']",0.6500765483646487,0.6669609999999999,0.7277466,0.695809,0.182728,0.176818,0.0422624940132273,0.3488032071087932,0.0001619464505278,0.000266395105,0.00040202770244,0.0001724137529999,0.0014960305799999,0.001811460992,4.770570958815576e-05,0.003406553865512
2023-03-26 18:04:54.537680,50,False,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6588726513569937,0.6979725999999999,0.6730892,0.6851502,0.081067,0.0997176,0.0106247406135394,0.1559571589418973,0.0001064422758888,0.0002197055312399,0.0002822236233599,0.00014773233796,0.001073061273,0.00193200245024,2.896710299591581e-05,0.0035288406186399
2023-03-26 18:04:49.694462,50,False,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6735421016005567,0.6804002,0.766478,0.7206585999999998,0.3145782,0.2363676,0.0570122457044149,0.5079465789184405,0.0001074425814624,0.00017100725396,0.0003488066719999,8.713718403999996e-05,0.0022650469507599,0.0016070619822399,3.567266574036633e-05,0.003066530597343
2023-03-26 18:04:46.336552,50,False,Adult Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",0.8247627821280517,0.6589720000000001,0.5651700000000001,0.6082956,0.0759696,0.1346099999999999,0.0255505387198886,0.9467476832581938,1.501909667301588e-05,0.0001938962159999,0.0001723913999999,7.346997264000002e-05,0.00133440339184,0.003881379108,4.784111182360307e-06,0.0284627927666396
2023-03-26 18:02:14.085895,50,False,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",0.8398280362352221,0.7250818000000001,0.5411362000000001,0.6195756000000001,0.185789,0.2878074,0.0433892441410155,2.0601483564035195,1.417472369626114e-05,0.0001961445427599,0.0001926396835599,9.929215664e-05,0.000777623389,0.0026933566912399,6.367625520156799e-06,0.0485003154454767
2023-03-26 18:01:29.628759,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.8144910179640719,0.58272,0.8095454,0.6775952,0.0521888,0.0975631999999999,0.0425031235288932,0.8479533198944766,1.749802312251799e-05,8.045583199999993e-05,0.0001024851528399,5.195770095999995e-05,0.0010508577425599,0.00152887175776,7.191055659628915e-06,0.0094597692656871
2023-03-26 18:01:06.282195,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.849645324735145,0.7308508,0.5971922000000001,0.6571462,0.1387666,0.189604,0.0426533626813858,1.8267876815038115,1.2002884827847498e-05,0.00017764877936,0.00015004669716,6.542358756000006e-05,0.00159800933844,0.005528814656,3.875682182765787e-06,0.047650441651933
