timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,Race split,sex|[+%] Proportion of Positive labels for the group,race|[+%] Proportion of Positive labels for the group,sex|[+%] Proportion of Positive true labels for the group,race|[+%] Proportion of Positive true labels for the group,sex|[s0 +%] Proportion of Positive labels for the group where sex is 0,race|[s0 +%] Proportion of Positive labels for the group where sex is 0,sex|[s0 +%] Proportion of Positive true labels for the group where sex is 0,race|[s0 +%] Proportion of Positive true labels for the group where sex is 0,sex|[s1 +%] Proportion of Positive labels for the group where sex is 1,race|[s1 +%] Proportion of Positive labels for the group where sex is 1,sex|[s1 +%] Proportion of Positive true labels for the group where sex is 1,race|[s1 +%] Proportion of Positive true labels for the group where sex is 1,sex|[AOD] Abs Average Odds Difference,race|[AOD] Abs Average Odds Difference,sex|[EOD] Abs Equal Opportunity Difference,race|[EOD] Abs Equal Opportunity Difference,sex|[SPD] Abs Statistical Parity Difference,race|[SPD] Abs Statistical Parity Difference,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,sex|[FR] Flip Rate,race|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MEOD] M Average Odds Difference,VAR|sex|[+%] Proportion of Positive labels for the group,VAR|race|[+%] Proportion of Positive labels for the group,VAR|sex|[+%] Proportion of Positive true labels for the group,VAR|race|[+%] Proportion of Positive true labels for the group,VAR|sex|[s0 +%] Proportion of Positive labels for the group where sex is 0,VAR|race|[s0 +%] Proportion of Positive labels for the group where sex is 0,VAR|sex|[s0 +%] Proportion of Positive true labels for the group where sex is 0,VAR|race|[s0 +%] Proportion of Positive true labels for the group where sex is 0,VAR|sex|[s1 +%] Proportion of Positive labels for the group where sex is 1,VAR|race|[s1 +%] Proportion of Positive labels for the group where sex is 1,VAR|sex|[s1 +%] Proportion of Positive true labels for the group where sex is 1,VAR|race|[s1 +%] Proportion of Positive true labels for the group where sex is 1,VAR|sex|[AOD] Abs Average Odds Difference,VAR|race|[AOD] Abs Average Odds Difference,VAR|sex|[EOD] Abs Equal Opportunity Difference,VAR|race|[EOD] Abs Equal Opportunity Difference,VAR|sex|[SPD] Abs Statistical Parity Difference,VAR|race|[SPD] Abs Statistical Parity Difference,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|sex|[FR] Flip Rate,VAR|race|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MEOD] M Average Odds Difference
2023-03-16 22:14:09.816469,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",Other,0.3973035495793446,0.1719308935762807,0.3053435909531155,0.0884226835126014,0.0,0.1243477044614443,0.0,0.0578759862302726,0.3973035495793446,0.2017251417385449,0.3053435909531155,0.1078840944340549,0.022085,0.0739664,0.0466388,0.125963,0.1887676,0.1640271999999999,0.0220454,-0.0326796,-0.0455984,0.009539,0.1887676,-0.1640271999999999,-0.908373,0.4884078,0.0769472,0.0042588,0.0418663180318313,0.0013330459161045,0.6452923166839715,0.7050414066636168,0.8142238599723629,0.5817186,0.8095279999999998,0.6769013999999999,0.0425107177370683,0.0425107177370683,1.3366538895913471,0.3816035412222377,0.5011222,0.2507244,5.226106784638393e-05,0.0020092108150738,3.9534880183154366e-05,0.0011090599585458,0.0,0.003935879929425,0.0,0.0018286190469154,5.226106784638393e-05,0.002940291554562,3.9534880183154366e-05,0.0024023010967348,0.000153116081,0.00257304207904,0.0003914042825599,0.008193356777,0.0001121302542399,0.00197320405616,0.00015486364484,0.0069761141518399,0.00048736786544,0.023969041625,0.0001121302542399,0.00197320405616,0.007090578061,0.01755288136916,2.853850815999999e-05,9.4689456e-07,5.50635759999792e-06,1.4692395860624642e-07,0.0019030380887017,0.0715741374343447,1.7616526151184106e-05,9.225499203999993e-05,9.083715999999995e-05,5.193280404e-05,5.564416992111832e-06,5.564416992111851e-06,0.3041421681112363,0.0036864836730309,0.09847010955716,0.03269162052064
2023-03-16 22:14:09.801684,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",Amer-Indian-Eskimo,0.3973035495793446,0.2762794174395875,0.3053435909531155,0.116775787911435,0.0,0.2562569330294855,0.0,0.1121148695402568,0.3973035495793446,0.28887323069248,0.3053435909531155,0.1201693347805167,0.022085,0.0726941999999999,0.0466388,0.1227392,0.1887676,0.067447,0.0220454,0.020245,-0.0455984,0.0241864,0.1887676,-0.0589002,-0.908373,0.1751558,0.0768616,0.0041576,0.0418663180318313,0.000642195513071,0.6452923166839715,0.2391710031847194,0.8142238599723629,0.5817186,0.8095279999999998,0.6769013999999999,0.0421740473039441,0.0421740473039441,0.796649393111191,0.307340190912919,0.3106806,0.1776011999999999,5.226106784638393e-05,0.0031117778679034,3.9534880183154366e-05,0.001362182418506,0.0,0.0091436329119767,0.0,0.0033474016981392,5.226106784638393e-05,0.0036922932308745,3.9534880183154366e-05,0.001560293675556,0.000153116081,0.0022904483923599,0.0003914042825599,0.00734325296736,0.0001121302542399,0.002132955733,0.00015486364484,0.007165035081,0.00048736786544,0.02182318223904,0.0001121302542399,0.0032128199819599,0.007090578061,0.02846432722436,2.838517744e-05,7.8412224e-07,5.50635759999792e-06,2.06376219886185e-07,0.0019030380887017,0.0357137733404651,1.7616526151184106e-05,9.225499203999993e-05,9.083715999999995e-05,5.193280404e-05,5.291214533790989e-06,5.291214533790981e-06,0.0968879685871022,0.0038588693450905,0.04162018631364,0.01032008204256
2023-03-16 22:14:09.781619,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",Black,0.3973035495793446,0.2026852450635287,0.3053435909531155,0.1228445292958812,0.0,0.1461800187785911,0.0,0.0557608650235295,0.3973035495793446,0.259305636576525,0.3053435909531155,0.1899044579626511,0.022085,0.0445536,0.0466388,0.0428563999999999,0.1887676,0.1459068,0.0220454,-0.0428352,-0.0455984,-0.0127204,0.1887676,-0.1459068,-0.908373,0.4184702,0.0756272,0.0018089999999999,0.0418663180318313,0.0126372536906604,0.6452923166839715,0.5453984686181137,0.8142238599723629,0.5817186,0.8095279999999998,0.6769013999999999,0.0454760379676461,0.0454760379676461,1.034151980220144,0.366011517941855,0.1181425999999999,0.0731154,5.226106784638393e-05,0.0002696187097638,3.9534880183154366e-05,0.0001272630792539,0.0,0.0003350507585598,0.0,0.0001144154911806,5.226106784638393e-05,0.0007360220440563,3.9534880183154366e-05,0.0003576543415547,0.000153116081,0.00062025066704,0.0003914042825599,0.00114777933904,0.0001121302542399,0.0002841546937599,0.00015486364484,0.00077041958096,0.00048736786544,0.0028226417838399,0.0001121302542399,0.0002841546937599,0.007090578061,0.0022153399699599,2.8153608160000003e-05,2.86833e-07,5.50635759999792e-06,2.2117263683485573e-06,0.0019030380887017,0.0066556365925856,1.7616526151184106e-05,9.225499203999993e-05,9.083715999999995e-05,5.193280404e-05,6.014451959987331e-06,6.014451959987318e-06,0.0165319639312583,0.0006261137474884,0.00233200748724,0.0006726970968399
2023-03-16 22:14:09.765996,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",Asian-Pac-Islander,0.3973035495793446,0.4464585664836291,0.3053435909531155,0.26602707736068,0.0,0.2824532369291747,0.0,0.1176146919599776,0.3973035495793446,0.5259087326425047,0.3053435909531155,0.3379484633244592,0.022085,0.0892166,0.0466388,0.073969,0.1887676,0.1154738,0.0220454,0.0892166,-0.0455984,0.0679193999999999,0.1887676,0.1154738,-0.908373,-0.3495676,0.076653,0.0030954,0.0418663180318313,0.0035138439416387,0.6452923166839715,0.2968689693226929,0.8142238599723629,0.5817186,0.8095279999999998,0.6769013999999999,0.0413222262793502,0.0413222262793502,0.9378059699902236,0.5206548978482447,0.2092642,0.1668041999999999,5.226106784638393e-05,0.0010338140078281,3.9534880183154366e-05,0.0006003811998067,0.0,0.002091157869197,0.0,0.0011267436699356,5.226106784638393e-05,0.0018948395091484,3.9534880183154366e-05,0.0013549926525741,0.000153116081,0.00111424192244,0.0003914042825599,0.001886491329,0.0001121302542399,0.00111460913956,0.00015486364484,0.00111424192244,0.00048736786544,0.00274485939364,0.0001121302542399,0.00111460913956,0.007090578061,0.01057160979824,2.8801116999999987e-05,5.9368484e-07,5.50635759999792e-06,9.482290754328836e-07,0.0019030380887017,0.0058485189919145,1.7616526151184106e-05,9.225499203999993e-05,9.083715999999995e-05,5.193280404e-05,5.607105328977208e-06,5.607105328977208e-06,0.0102942408529319,0.0091262619795566,0.01191417439636,0.0036694419643599
2023-03-16 22:14:09.756681,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",White,0.3973035495793446,0.3475033907949518,0.3053435909531155,0.2555104416137219,0.0,0.2172520314577278,0.0,0.119957305964327,0.3973035495793446,0.4066200398343405,0.3053435909531155,0.3170483254847387,0.022085,0.0182346,0.0466388,0.0361734,0.1887676,0.088795,0.0220454,0.0055334,-0.0455984,-0.0219118,0.1887676,0.088795,-0.908373,-0.3472973999999999,0.0523874,0.0450762,0.0418663180318313,0.0110168702267599,0.6452923166839715,0.2964263541045213,0.8142238599723629,0.5817186,0.8095279999999998,0.6769013999999999,0.0423293407751575,0.0423293407751575,0.861744845140831,0.3323510348756479,0.0954889999999999,0.0588176,5.226106784638393e-05,4.325707809517177e-05,3.9534880183154366e-05,3.218258468905035e-05,0.0,8.114691850559279e-05,0.0,4.325876319441698e-05,5.226106784638393e-05,5.989632410361569e-05,3.9534880183154366e-05,4.889826841401762e-05,0.000153116081,0.00019805876084,0.0003914042825599,0.00066728252644,0.0001121302542399,0.000242908101,0.00015486364484,0.00049994088244,0.00048736786544,0.00149567041476,0.0001121302542399,0.000242908101,0.007090578061,0.00605300509124,1.954959924e-05,3.419846756000001e-05,5.50635759999792e-06,3.743642496354688e-06,0.0019030380887017,0.0033575129093764,1.7616526151184106e-05,9.225499203999993e-05,9.083715999999995e-05,5.193280404e-05,6.91605952836532e-06,6.916059528365339e-06,0.0105222802454686,0.0006073424914836,0.001171462729,0.0005894391862399
2023-03-16 22:07:11.017541,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",Other,0.2579143214266961,0.0706358473533315,0.3048211375039391,0.0968284318106657,0.0,0.034778068993818,0.0,0.0525662752081265,0.2579143214266961,0.095298439737115,0.3048211375039391,0.1263680497436358,0.0906824,0.1196476,0.1047876,0.2152992,0.1805237999999999,0.1289875999999999,0.0906824,-0.0923172,0.1047876,-0.1422856,0.1805237999999999,-0.1289875999999999,-2.349348,0.6457514000000001,0.1000528,0.001781,0.039837780886278,0.0010669831839468,1.205998762696206,1.1227166352268565,0.8511285122063564,0.7319803999999999,0.6031192,0.6612402000000001,0.0403576793312476,0.0403576793312476,2.196489741375553,0.268676626396197,0.5687684,0.3103578,3.993721344707224e-05,0.0007068647416853,3.1369259330469104e-05,0.0010486861114081,0.0,0.0010809150926753,0.0,0.0019513836325984,3.993721344707224e-05,0.0016582808561362,3.1369259330469104e-05,0.0024625958842084,0.0002550983742399,0.00577006180224,0.00099011014624,0.0217792093153599,6.542081955999999e-05,0.0007463321942399,0.0002550983742399,0.01156314457216,0.00099011014624,0.04788776286864,6.542081955999999e-05,0.0007463321942399,0.063121667212,0.0178044707880399,2.167129616e-05,2.48553e-07,3.40043022015182e-06,7.650031501949194e-08,0.0054943928852977,0.1945395878899194,1.5730624048764284e-05,0.00013417486784,0.00012097321136,6.937680195999988e-05,3.361801165402125e-06,3.361801165402108e-06,0.4711707978892445,0.0008931868090456,0.03833288432544,0.00842143201716
2023-03-16 22:07:11.002553,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",Amer-Indian-Eskimo,0.2579143214266961,0.0763647832276292,0.3048211375039391,0.1228876538914202,0.0,0.0620006269980887,0.0,0.1177401385323447,0.2579143214266961,0.0840669335212487,0.3048211375039391,0.1254442099486905,0.0906824,0.1243666,0.1047876,0.2168451999999999,0.1805237999999999,0.1233435999999999,0.0906824,-0.1068118,0.1047876,-0.1657867999999999,0.1805237999999999,-0.1233435999999999,-2.349348,0.616879,0.1000549999999999,0.0017197999999999,0.039837780886278,0.001149947091137,1.205998762696206,1.1253514262430746,0.8511285122063564,0.7319803999999999,0.6031192,0.6612402000000001,0.0404939828029162,0.0404939828029163,1.8988971074144847,0.2552463373940485,0.473773,0.2619172,3.993721344707224e-05,0.001398753622583,3.1369259330469104e-05,0.0017055435561994,0.0,0.002723355379317,0.0,0.0031867538231558,3.993721344707224e-05,0.001752680675309,3.1369259330469104e-05,0.0025665282316695,0.0002550983742399,0.0076071568064399,0.00099011014624,0.02407064515296,6.542081955999999e-05,0.0014665976670399,0.0002550983742399,0.01166544738276,0.00099011014624,0.04360722286176,6.542081955999999e-05,0.0014665976670399,0.063121667212,0.0353015930409999,2.1659469e-05,2.4453796e-07,3.40043022015182e-06,1.364447308073956e-07,0.0054943928852977,0.4329154511843739,1.5730624048764284e-05,0.00013417486784,0.00012097321136,6.937680195999988e-05,3.3542015449472536e-06,3.354201544947216e-06,0.4786623210477496,0.0010427388084147,0.0408310779769999,0.0103791896481599
2023-03-16 22:07:10.988639,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",Black,0.2579143214266961,0.0799302817164772,0.3048211375039391,0.1240170394116091,0.0,0.0371518647779471,0.0,0.0590167111926841,0.2579143214266961,0.122602303140764,0.3048211375039391,0.188902660691368,0.0906824,0.09217,0.1047876,0.1322402,0.1805237999999999,0.1311374,0.0906824,-0.09217,0.1047876,-0.132037,0.1805237999999999,-0.1311374,-2.349348,0.6212614,0.099938,0.000905,0.039837780886278,0.0113232972574262,1.205998762696206,0.9773233943548862,0.8511285122063564,0.7319803999999999,0.6031192,0.6612402000000001,0.0434629405399242,0.0434629405399242,2.0162951045879365,0.2744862533810244,0.2098587999999999,0.1449374,3.993721344707224e-05,8.39915349512861e-05,3.1369259330469104e-05,9.697160744078709e-05,0.0,9.083397792600828e-05,0.0,0.0001092595762588,3.993721344707224e-05,0.000238697351599,3.1369259330469104e-05,0.0002302857318065,0.0002550983742399,0.000659174364,0.00099011014624,0.00238206157796,6.542081955999999e-05,9.290890724e-05,0.0002550983742399,0.000659174364,0.00099011014624,0.002435762705,6.542081955999999e-05,9.290890724e-05,0.063121667212,0.00177107587604,2.239e-05,1.2539300000000004e-07,3.40043022015182e-06,9.251083911954524e-07,0.0054943928852977,0.0132041189781951,1.5730624048764284e-05,0.00013417486784,0.00012097321136,6.937680195999988e-05,3.42542489430978e-06,3.425424894309744e-06,0.0885772909144472,0.0001517640524661,0.0049298452145599,0.00152239572724
2023-03-16 22:07:10.973685,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",Asian-Pac-Islander,0.2579143214266961,0.2395786202568602,0.3048211375039391,0.268796855583543,0.0,0.078888225798982,0.0,0.1229341108384351,0.2579143214266961,0.3205475043577884,0.3048211375039391,0.3420559311470298,0.0906824,0.0376548,0.1047876,0.064881,0.1805237999999999,0.0429944,0.0906824,0.0263891999999999,0.1047876,0.024419,0.1805237999999999,0.0423708,-2.349348,-0.214668,0.0997358,0.001139,0.039837780886278,0.0013154614132115,1.205998762696206,0.1904795923053998,0.8511285122063564,0.7319803999999999,0.6031192,0.6612402000000001,0.0385731573383721,0.0385731573383721,1.5843370944312531,0.3175520871824928,0.3150602,0.206337,3.993721344707224e-05,0.0009007987632699,3.1369259330469104e-05,0.0006978676656139,0.0,0.0007591555076001,0.0,0.0009600612300426,3.993721344707224e-05,0.0014139312634031,3.1369259330469104e-05,0.0011493194000731,0.0002550983742399,0.0011145137729599,0.00099011014624,0.002795765073,6.542081955999999e-05,0.00080099714864,0.0002550983742399,0.0018360078593599,0.00099011014624,0.006409021673,6.542081955999999e-05,0.0008542308873599,0.063121667212,0.021961839036,2.185681236e-05,1.7288900000000009e-07,3.40043022015182e-06,7.517597514274472e-07,0.0054943928852977,0.0130629216516063,1.5730624048764284e-05,0.00013417486784,0.00012097321136,6.937680195999988e-05,3.494775535718926e-06,3.494775535718952e-06,0.0903704911520281,0.0030226305599131,0.02113553570596,0.005928940317
2023-03-16 22:07:10.968701,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",White,0.2579143214266961,0.2128644612263565,0.3048211375039391,0.255678071065793,0.0,0.0853794115591275,0.0,0.1200883802531512,0.2579143214266961,0.2696684201477716,0.3048211375039391,0.3160836010412059,0.0906824,0.0583883999999999,0.1047876,0.081051,0.1805237999999999,0.0989216,0.0906824,0.058368,0.1047876,0.0781174,0.1805237999999999,0.0989216,-2.349348,-0.8819982000000001,0.0915028,0.0186645999999999,0.039837780886278,0.0122433435695074,1.205998762696206,0.6285645188341747,0.8511285122063564,0.7319803999999999,0.6031192,0.6612402000000001,0.042068244665519,0.042068244665519,1.805505370713589,0.2681390168591273,0.1890659999999999,0.1377904,3.993721344707224e-05,2.2791692235922524e-05,3.1369259330469104e-05,2.7968472055145103e-05,0.0,3.8726992043678265e-05,0.0,5.440075157694695e-05,3.993721344707224e-05,3.9574645938010766e-05,3.1369259330469104e-05,3.6829446438749314e-05,0.0002550983742399,0.00048410264544,0.00099011014624,0.0013456609009999,6.542081955999999e-05,0.0001003700094399,0.0002550983742399,0.000486484476,0.00099011014624,0.00181259731924,6.542081955999999e-05,0.0001003700094399,0.063121667212,0.0274675266227599,3.632198815999999e-05,1.176082084e-05,3.40043022015182e-06,1.5260766370725411e-06,0.0054943928852977,0.0074469810324439,1.5730624048764284e-05,0.00013417486784,0.00012097321136,6.937680195999988e-05,3.4895753138048826e-06,3.489575313804843e-06,0.0341991368068483,0.0001195760475716,0.004324895216,0.00129274016784
