timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,race|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MEOD] M Average Odds Difference,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[FR] Flip Rate,VAR|race|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MEOD] M Average Odds Difference
2023-03-23 01:55:07.808626,1,True,Compas Dataset,No Bias Mitigation,KNearestNeighbours,DecisionTreeClassifier,"['sex', 'race']",0.10424,0.09852,0.10315,0.10546,0.136,0.12455,1.2612,0.80304,0.2071,0.24527,0.24495,0.29158,0.0224647440227916,0.0275902446961674,0.2320631129483177,0.219351413634601,0.6388308977035491,0.66033,0.67487,0.66752,0.0351579127822258,0.0351579127822257,0.4205553538317542,0.6736025844869752,0.21081,0.21019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:55:07.512796,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,DecisionTreeClassifier,"['sex', 'race']",0.02915,0.06507,0.03424,0.05015,0.04183,0.08338,1.08286,0.85355,0.07652,0.17157,0.0,0.0,0.0069095468261266,0.018469526661175,0.0796030505989669,0.1583461179496761,0.6102992345163535,0.64363,0.61528,0.62914,0.0181048722765329,0.0181048722765329,0.2318772312829644,0.2756094912175117,0.0906,0.10703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:55:07.230262,1,True,Adult Dataset,No Bias Mitigation,KNearestNeighbours,DecisionTreeClassifier,"['race', 'sex']",0.09024,0.0289,0.10021,0.0055,0.17722,0.09216,0.32438,0.57406,2.08281,0.74196,0.12114,0.08429,0.0395172286378359,0.0115624848756466,1.125840184713901,0.5550126978807537,0.8320282511899278,0.66313,0.57443,0.6156,0.0400230612721338,0.0400230612721338,2.0494613104705355,0.2811199664826027,0.10826,0.11435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:55:05.309753,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,DecisionTreeClassifier,"['race', 'sex']",0.01617,0.00331,0.03032,0.03037,0.10078,0.06107,0.6096,0.73824,0.64043,0.35457,0.0,0.0,0.0224727174641257,0.0076614655039564,0.4949590702074014,0.3034864789087694,0.8148318747121143,0.60917,0.58361,0.59612,0.0227284509038826,0.0227284509038826,0.8557812956300319,0.1869121923454887,0.15954,0.08721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:55:03.399049,1,True,Compas Dataset,No Bias Mitigation,DecisionTreeClassifier,KNearestNeighbours,"['sex', 'race']",0.15326,0.09057,0.11765,0.0643,0.17984,0.11422,1.34137,0.82174,0.25449,0.21693,0.24774,0.29088,0.0297069834946674,0.0253025590214671,0.2936906956508981,0.1963316620588187,0.651356993736952,0.66708,0.70078,0.68351,0.0434146953295666,0.0434146953295666,0.3841877096608795,0.5782924046826502,0.16486,0.18991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:55:03.222200,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,KNearestNeighbours,"['sex', 'race']",0.10617,0.10142,0.08188,0.09127,0.13465,0.12643,1.27002,0.79319,0.21261,0.26073,0.0,0.0,0.0222424646568544,0.0280076843768599,0.2390307875270691,0.2316941877847192,0.6443980514961726,0.67239,0.65933,0.66579,0.0356741432922237,0.0356741432922237,0.4333779538516513,0.6223092900994245,0.17568,0.21237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:55:02.843100,1,True,Adult Dataset,No Bias Mitigation,DecisionTreeClassifier,KNearestNeighbours,"['race', 'sex']",0.12386,0.03789,0.17638,0.04496,0.1758,0.0787,0.25422,0.58207,2.93362,0.718,0.1236,0.09013,0.0392012158465433,0.0098727299443324,1.3695595115887644,0.541162370364475,0.839091048671887,0.70721,0.53377,0.60837,0.0400436415904328,0.0400436415904328,1.823346498185161,0.2411237134056235,0.19218,0.13763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:55:02.224157,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,KNearestNeighbours,"['race', 'sex']",0.01335,0.00447,0.00592,0.01507,0.11194,0.06319,0.51611,0.68883,0.93757,0.45173,0.0,0.0,0.0249613329294593,0.0079269351080404,0.6614333005041262,0.3727557080042231,0.8291110087517273,0.66323,0.54885,0.60065,0.0253455460195365,0.0253455460195366,1.0963717605479624,0.1882277395759858,0.09972,0.06257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:54:59.353160,1,True,Compas Dataset,No Bias Mitigation,DecisionTreeClassifier,DecisionTreeClassifier,"['sex', 'race']",0.15679,0.08691,0.12292,0.06225,0.18405,0.11108,1.34995,0.82607,0.25923,0.21055,0.24426,0.29436,0.0304028777187454,0.0246066647973891,0.3000674308531283,0.1910732525539108,0.6527487821851079,0.66831,0.70207,0.68478,0.0434146953295666,0.0434146953295666,0.3841877096608795,0.5782924046826502,0.16486,0.19422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23 01:54:59.190472,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,DecisionTreeClassifier,"['sex', 'race']",0.09532,0.09449,0.0474,0.08056,0.1204,0.12029,1.2332,0.80656,0.1891,0.23983,0.0,0.0,0.0198874656229706,0.0266464048612836,0.2096146273128686,0.2149718950123325,0.6520528879610299,0.67481,0.68005,0.67742,0.0352048868530229,0.035204886853023,0.3625767636079162,0.5061696401867712,0.11892,0.17026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
