timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,sex|[FR] Flip Rate,race|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MEOD] M Average Odds Difference,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|sex|[FR] Flip Rate,VAR|race|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MEOD] M Average Odds Difference
2023-03-20 13:28:32.687591,1,True,Adult Dataset,FairMask Bias Mitigation,GradientBoostingClassifier,KNearestNeighbours,"['race', 'sex']",0.03857,0.00151,0.06535,0.00466,0.11673,0.04768,1.14441,0.34237,0.0,0.0,0.0257956727063653,0.0057412015779941,0.7628638714331212,0.2944366822764446,0.8395516658989712,0.73169,0.54059,0.62179,0.0262679356118456,0.0262679356118456,0.9190278857494028,0.1607574018668807,0.07203,0.04055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:28:28.165243,1,True,Compas Dataset,FairMask Bias Mitigation,GradientBoostingClassifier,DecisionTreeClassifier,"['sex', 'race']",0.09396,0.17303,0.0164,0.1591,0.10518,0.2038,0.15452,0.38743,0.0,0.0,0.0167232534725702,0.0460646140450534,0.1678488298646516,0.327453662117533,0.6798886569241476,0.69195,0.75158,0.72053,0.0510705003319662,0.0510705003319662,0.3821394353793541,0.6330389854591489,0.19014,0.21581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:28:27.625356,1,True,Adult Dataset,FairMask Bias Mitigation,GradientBoostingClassifier,DecisionTreeClassifier,"['race', 'sex']",0.02916,0.0056,0.05433,0.00873,0.11176,0.04497,0.9998,0.30383,0.0,0.0,0.0246971363347546,0.0054158769588343,0.693047923839993,0.265306597065278,0.8413941348073085,0.72862,0.55758,0.63173,0.0250829760479277,0.0250829760479278,0.8273318776606625,0.1548338744903205,0.07983,0.03832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:28:25.689439,1,True,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,SupportVectorClassifier,"['sex', 'race']",0.14293,0.12135,0.06456,0.09442,0.15236,0.14859,0.19213,0.23984,0.0,0.0,0.0242240924682162,0.0335854920824477,0.2133568356589994,0.2149794016366608,0.6778009742519137,0.66909,0.81749,0.73588,0.0488825740241137,0.0488825740241136,0.3269085056271416,0.7655875560235321,0.13913,0.19605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:28:22.122033,1,True,Adult Dataset,FairMask Bias Mitigation,NaiveBayes,SupportVectorClassifier,"['race', 'sex']",0.0079,0.02577,0.0022,0.03644,0.06622,0.04345,0.98058,0.58278,0.0,0.0,0.0146343743791869,0.0052326343309554,0.6833915011765446,0.4591856925400788,0.79149393520651,0.65844,0.30208,0.41415,0.0161173595833525,0.0161173595833525,1.0761572207659016,0.1013701474024282,0.1261,0.06739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:27:12.219481,1,True,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,RandomForestClassifier,"['sex', 'race']",0.13883,0.12086,0.06381,0.09478,0.14892,0.14826,0.18697,0.23687,0.0,0.0,0.0236778372944097,0.0335113989604686,0.2069900782648279,0.2125835817965923,0.6784968684759917,0.66804,0.82383,0.7378,0.0480937001959835,0.0480937001959835,0.3136924542356152,0.7470111704505966,0.13245,0.18832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:27:11.260451,1,True,Adult Dataset,FairMask Bias Mitigation,NaiveBayes,RandomForestClassifier,"['race', 'sex']",0.00861,0.02737,0.0022,0.03644,0.06763,0.04621,1.0298,0.64832,0.0,0.0,0.0149448472222546,0.0055642532742685,0.7079348181221615,0.4997572192941792,0.7924151696606786,0.6639,0.30208,0.41522,0.0163524419820671,0.0163524419820671,1.2547264279413055,0.1090399960816764,0.1261,0.07125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:27:07.162551,1,True,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,GradientBoostingClassifier,"['sex', 'race']",0.14293,0.12135,0.06456,0.09442,0.15236,0.14859,0.19213,0.23984,0.0,0.0,0.0242240924682162,0.0335854920824477,0.2133568356589994,0.2149794016366608,0.6778009742519137,0.66909,0.81749,0.73588,0.0488825740241137,0.0488825740241136,0.3269085056271416,0.7655875560235321,0.13913,0.19605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:27:06.416414,1,True,Adult Dataset,FairMask Bias Mitigation,NaiveBayes,GradientBoostingClassifier,"['race', 'sex']",0.0079,0.02577,0.0022,0.03644,0.06622,0.04345,0.98058,0.58278,0.0,0.0,0.0146343743791869,0.0052326343309554,0.6833915011765446,0.4591856925400788,0.79149393520651,0.65844,0.30208,0.41415,0.0161173595833525,0.0161173595833525,1.0761572207659016,0.1013701474024282,0.1261,0.06739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:27:03.758902,1,True,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,NaiveBayes,"['sex', 'race']",0.14293,0.12135,0.06456,0.09442,0.15236,0.14859,0.19213,0.23984,0.0,0.0,0.0242240924682162,0.0335854920824477,0.2133568356589994,0.2149794016366608,0.6778009742519137,0.66909,0.81749,0.73588,0.0488825740241137,0.0488825740241136,0.3269085056271416,0.7655875560235321,0.13913,0.19605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:27:03.580149,1,True,Adult Dataset,FairMask Bias Mitigation,NaiveBayes,NaiveBayes,"['race', 'sex']",0.00719,0.02448,0.00367,0.03505,0.06601,0.0422,0.99109,0.56602,0.0,0.0,0.0145871551609132,0.0050821363332223,0.68868210808198,0.4485392041455912,0.7919545524335944,0.66205,0.30082,0.41367,0.0159821848466668,0.0159821848466668,1.066749813664006,0.0998556839901411,0.1261,0.06601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:27:02.881283,1,True,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,MLPClassifier,"['sex', 'race']",0.14293,0.12135,0.06456,0.09442,0.15236,0.14859,0.19213,0.23984,0.0,0.0,0.0242240924682162,0.0335854920824477,0.2133568356589994,0.2149794016366608,0.6778009742519137,0.66909,0.81749,0.73588,0.0488825740241137,0.0488825740241136,0.3269085056271416,0.7655875560235321,0.13913,0.19605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:27:00.207694,1,True,Adult Dataset,FairMask Bias Mitigation,NaiveBayes,MLPClassifier,"['race', 'sex']",0.00383,0.02257,0.00881,0.0302,0.06375,0.0421,0.98471,0.5907,0.0,0.0,0.0140878054447506,0.0050697598531456,0.6854712331608964,0.4641772868615537,0.7931828650391525,0.67286,0.29641,0.41153,0.0152064035012095,0.0152064035012096,1.2144525288033654,0.1026984377616292,0.1261,0.06803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:26:56.001428,1,True,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,KNearestNeighbours,"['sex', 'race']",0.13863,0.11606,0.05969,0.08822,0.14802,0.14328,0.18666,0.22929,0.0,0.0,0.0235340094693915,0.0323845055301073,0.2066046155417127,0.2064396400885262,0.6784968684759917,0.66873,0.82129,0.7372,0.047284487079467,0.047284487079467,0.3158830356154337,0.7501312977868403,0.1313,0.18959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:26:55.552430,1,True,Adult Dataset,FairMask Bias Mitigation,NaiveBayes,KNearestNeighbours,"['race', 'sex']",0.008,0.02631,0.0022,0.03644,0.06646,0.04437,0.99092,0.60398,0.0,0.0,0.0146866856349779,0.0053431739787264,0.6885981475433836,0.4724867734940043,0.7918010133578995,0.66025,0.30208,0.41451,0.0161445406910258,0.0161445406910257,1.1314412198114998,0.1038333246693282,0.1261,0.06861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:26:52.130804,1,True,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,DecisionTreeClassifier,"['sex', 'race']",0.13697,0.11972,0.06381,0.08943,0.14719,0.14614,0.18479,0.23268,0.0,0.0,0.0234018040948798,0.0330310043395324,0.2043127004941115,0.2091937480420808,0.6771050800278358,0.66667,0.82383,0.73696,0.0474544654181249,0.0474544654181249,0.3093256350692748,0.7407415574370013,0.12869,0.18575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:26:51.896115,1,True,Adult Dataset,FairMask Bias Mitigation,NaiveBayes,DecisionTreeClassifier,"['race', 'sex']",0.00834,0.02755,0.00294,0.03574,0.06764,0.04695,1.03727,0.66899,0.0,0.0,0.0149465445680937,0.0056532932080777,0.7116099417000525,0.5122172634489165,0.7925687087363734,0.66528,0.30145,0.4149,0.0163164441057296,0.0163164441057296,1.3199528166327803,0.1111777884898305,0.1261,0.07207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:26:51.128477,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,SupportVectorClassifier,"['sex', 'race']",0.09757,0.15277,0.0513,0.14333,0.11531,0.18517,0.17668,0.37312,0.0,0.0,0.0183329628677235,0.041853412811524,0.1944070620157913,0.3170838506745734,0.6798886569241476,0.70435,0.71863,0.71142,0.0509891431784206,0.0509891431784205,0.3859461974666854,0.5290795713677969,0.19312,0.18287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:26:45.644128,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,SupportVectorClassifier,"['race', 'sex']",0.00328,0.00444,0.00147,0.00215,0.06966,0.03721,1.03145,0.45243,0.0,0.0,0.0153935830284652,0.00448035651052,0.708752116463767,0.3732355044564169,0.8143712574850299,0.75538,0.35368,0.48178,0.0162973489650398,0.0162973489650398,0.9893501130038228,0.0988504025973507,0.05365,0.02602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:24.346486,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,RandomForestClassifier,"['sex', 'race']",0.07844,0.18103,0.03232,0.17141,0.09675,0.21375,0.15578,0.45507,0.0,0.0,0.0153823132453804,0.0483140424868363,0.1693411956262002,0.3750574381632043,0.6812804453723034,0.71191,0.70469,0.70828,0.0523969124960229,0.0523969124960229,0.4282656293455972,0.5645862598247069,0.21571,0.21257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:22.374469,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,RandomForestClassifier,"['race', 'sex']",0.03239,0.017,0.03598,0.00685,0.1064,0.06099,0.81007,0.40603,0.0,0.0,0.0235123417905711,0.0073447690594787,0.5933682535566122,0.340767496014761,0.7919545524335944,0.58864,0.48899,0.5342,0.0245907929030858,0.0245907929030858,0.9452974834841836,0.1805115539584617,0.16645,0.0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:15.402211,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,GradientBoostingClassifier,"['sex', 'race']",0.06764,0.16073,0.02038,0.13768,0.08491,0.19036,0.14939,0.43796,0.0,0.0,0.0135009290696374,0.0430253432375982,0.1617967562922861,0.3632243542968423,0.6715379262352122,0.72045,0.65653,0.687,0.0457692100946793,0.0457692100946793,0.4127308218345809,0.4517849035001219,0.185,0.20241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:13.856419,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,GradientBoostingClassifier,"['race', 'sex']",0.01354,0.01478,0.02129,0.01958,0.0778,0.04517,0.88855,0.44775,0.0,0.0,0.0171933118256041,0.0054391447413785,0.635807436831769,0.3700133174182058,0.8100721633655765,0.69341,0.39711,0.505,0.0184939502233058,0.0184939502233058,0.9141973906244784,0.1166422829619094,0.05529,0.03388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:07.376765,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,NaiveBayes,"['sex', 'race']",0.08751,0.16829,0.01965,0.15789,0.10077,0.19988,0.14958,0.38151,0.0,0.0,0.0160215480232391,0.0451779179251601,0.1620211979944964,0.3231804273060409,0.6805845511482255,0.69366,0.74905,0.72029,0.0491891161562231,0.0491891161562231,0.3821394353793541,0.6330389854591489,0.18844,0.21585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:05.591419,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,NaiveBayes,"['race', 'sex']",0.0237,0.02525,0.03598,0.03216,0.08828,0.05606,0.83864,0.48235,0.0,0.0,0.0195076664514573,0.0067510516295121,0.60902588885378,0.3936285650914178,0.8043912175648703,0.64706,0.43612,0.52105,0.021142351939992,0.021142351939992,0.9626270428630695,0.1439971664112764,0.09713,0.06213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:02.914118,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,MLPClassifier,"['sex', 'race']",0.09412,0.14443,0.0291,0.12298,0.10739,0.1738,0.14786,0.29953,0.0,0.0,0.0170748326003925,0.0392829141744985,0.1600030338382591,0.262004034530079,0.6819763395963814,0.68043,0.79341,0.73259,0.0462442777591334,0.0462442777591334,0.315330291716199,0.6194931403003439,0.16208,0.19077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:59.435640,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,MLPClassifier,"['race', 'sex']",0.02342,0.00175,0.03524,0.01764,0.08094,0.04068,0.76555,0.32548,0.0,0.0,0.0178863239871577,0.0048992473190599,0.568462356528352,0.2817728422562042,0.793489943190542,0.61708,0.40466,0.48879,0.0186960051009014,0.0186960051009014,0.7596431142985466,0.1188992563526746,0.05544,0.02509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:51.404007,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,KNearestNeighbours,"['sex', 'race']",0.11972,0.14111,0.0561,0.13987,0.13441,0.17541,0.18242,0.30852,0.0,0.0,0.0213707808688653,0.0396466000215983,0.2014012311978501,0.2688971100049726,0.6889352818371608,0.68916,0.78961,0.73597,0.0492704733097688,0.0492704733097687,0.356767865399406,0.6914680735421685,0.18467,0.21437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:48.655259,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,KNearestNeighbours,"['race', 'sex']",0.01895,0.0062,0.02717,0.01978,0.08084,0.03555,0.96429,0.33087,0.0,0.0,0.0178648714216914,0.0042814134336294,0.6751287675997282,0.2858330262622863,0.8077690772301551,0.68743,0.38892,0.49678,0.0184131377019667,0.0184131377019668,0.8293613462307573,0.1087595367997209,0.06487,0.03099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:39.823418,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeClassifier,"['sex', 'race']",0.07247,0.17647,0.02722,0.15964,0.09045,0.20741,0.15075,0.45494,0.0,0.0,0.0143813296955063,0.0468796383868232,0.1634043976617492,0.3749680446978071,0.6764091858037579,0.71372,0.68568,0.69942,0.0507014875283842,0.0507014875283842,0.4298923119071213,0.5299466652127693,0.2029,0.20133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:38.905062,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeClassifier,"['race', 'sex']",0.0098,0.00367,0.01248,0.01283,0.04286,0.02175,0.80025,0.34193,0.0,0.0,0.009472062029315,0.0026185802932631,0.5879249660880231,0.2941072798095356,0.803930600337786,0.79104,0.26683,0.39906,0.0102189177727644,0.0102189177727645,0.6871147691420061,0.0535515686502811,0.06399,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:36.306262,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,SupportVectorClassifier,"['sex', 'race']",0.0648,0.10832,0.05562,0.0982,0.08271,0.1318,0.13626,0.26614,0.0,0.0,0.0131508027481284,0.0297897934545264,0.1464830575501499,0.2359744909140404,0.6325678496868476,0.66795,0.65779,0.66284,0.0321026611053241,0.0321026611053241,0.3298431620288131,0.4504073030618404,0.13398,0.16804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:32.322265,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,SupportVectorClassifier,"['race', 'sex']",0.05792,0.02595,0.08223,0.04941,0.13454,0.05639,0.83484,0.27798,0.0,0.0,0.0297304504008553,0.0067903027520411,0.6069578765578101,0.2452809281709156,0.7991708889912482,0.58583,0.60352,0.59454,0.0292646232650149,0.0292646232650148,0.8659215758620252,0.2227863661305828,0.23244,0.13711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:25.729317,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,RandomForestClassifier,"['sex', 'race']",0.05562,0.13194,0.036,0.10269,0.07056,0.15079,0.11624,0.30254,0.0,0.0,0.0112185703514193,0.0340818675728303,0.1235687980272741,0.2643159899585811,0.627000695894224,0.65992,0.6616,0.66076,0.0345869599010929,0.0345869599010929,0.3314748564155717,0.4657499659893107,0.11506,0.17687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:24.595042,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,RandomForestClassifier,"['race', 'sex']",0.06263,0.02762,0.09104,0.05077,0.13552,0.05792,0.86081,0.29183,0.0,0.0,0.0299464848073756,0.0069744647755829,0.6210121668647157,0.2560592762068428,0.7994779671426377,0.58751,0.59786,0.59264,0.0296899734174424,0.0296899734174424,0.8791454539801528,0.222449127571577,0.22842,0.13574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:19.010232,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,GradientBoostingClassifier,"['sex', 'race']",0.06387,0.10722,0.05562,0.0982,0.08184,0.13074,0.13483,0.26343,0.0,0.0,0.0130127861483634,0.0295495961440583,0.1448287974541234,0.2338308673707891,0.6318719554627696,0.6671,0.65779,0.66241,0.0317830437163947,0.0317830437163947,0.3271729334729343,0.4479228297341783,0.13398,0.16677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:18.084626,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,GradientBoostingClassifier,"['race', 'sex']",0.06186,0.02925,0.08884,0.05354,0.1362,0.05899,0.86257,0.29723,0.0,0.0,0.0300966291913922,0.0071034630593541,0.6219596376383482,0.2602288444435678,0.7997850452940273,0.5878,0.60038,0.59402,0.0297619691701174,0.0297619691701173,0.904139021061532,0.226945852187,0.23083,0.13856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:13.970398,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,NaiveBayes,"['sex', 'race']",0.08204,0.14998,0.01334,0.13534,0.08832,0.17209,0.1368,0.33389,0.0,0.0,0.0140428258245039,0.0388969519639278,0.1471131149062106,0.2881007992064857,0.6346555323590815,0.65981,0.69075,0.67492,0.0394059184423592,0.0394059184423591,0.3821394353793541,0.6330389854591489,0.14375,0.21993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:13.640036,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,NaiveBayes,"['race', 'sex']",0.06291,0.03589,0.09618,0.04866,0.13414,0.07375,0.93509,0.43394,0.0,0.0,0.0296431078128852,0.0088810084893459,0.6601516444245771,0.3604241485643126,0.8100721633655765,0.61579,0.58905,0.60212,0.0316991829802229,0.0316991829802229,0.90591764250629,0.2152081714325146,0.18272,0.1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:11.400282,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,MLPClassifier,"['sex', 'race']",0.06112,0.11099,0.04825,0.10354,0.07834,0.13488,0.1298,0.27294,0.0,0.0,0.0124549085240504,0.0304856876786043,0.1390316797697975,0.2413329950825781,0.6325678496868476,0.66795,0.65779,0.66284,0.0321026611053241,0.0321026611053241,0.3298431620288131,0.4504073030618404,0.13398,0.16804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
