timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,Race split,race|[+%] Proportion of Positive labels for the group,race|[+%] Proportion of Positive true labels for the group,race|[s0 +%] Proportion of Positive labels for the group where sex is 0,race|[s0 +%] Proportion of Positive true labels for the group where sex is 0,race|[s1 +%] Proportion of Positive labels for the group where sex is 1,race|[s1 +%] Proportion of Positive true labels for the group where sex is 1,race|[AOD] Abs Average Odds Difference,race|[EOD] Abs Equal Opportunity Difference,race|[SPD] Abs Statistical Parity Difference,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MEOD] M Average Odds Difference,VAR|race|[+%] Proportion of Positive labels for the group,VAR|race|[+%] Proportion of Positive true labels for the group,VAR|race|[s0 +%] Proportion of Positive labels for the group where sex is 0,VAR|race|[s0 +%] Proportion of Positive true labels for the group where sex is 0,VAR|race|[s1 +%] Proportion of Positive labels for the group where sex is 1,VAR|race|[s1 +%] Proportion of Positive true labels for the group where sex is 1,VAR|race|[AOD] Abs Average Odds Difference,VAR|race|[EOD] Abs Equal Opportunity Difference,VAR|race|[SPD] Abs Statistical Parity Difference,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|race|[FR] Flip Rate,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MEOD] M Average Odds Difference
2023-03-16 21:40:01.936632,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],Other,0.1908289349272598,0.0918703231019312,0.0897172724506487,0.0581863536242325,0.261829705075343,0.1160090110695227,0.0802189999999999,0.1484348,0.1653196,-0.0400514,-0.0043703999999999,-0.1652388,0.4637873999999999,0.0068812,0.001383653696752,0.6783997215303584,0.8101489329034238,0.5708648000000001,0.8431596,0.6807540000000002,0.001383653696752,0.001383653696752,0.6783997215303584,0.2258507678857155,0.1484348,0.0802189999999999,0.0034826771108826,0.0012686757100032,0.003728510664345,0.0017366121192784,0.0066598349289507,0.0023045230856411,0.004678621981,0.01097636417296,0.0035268889558399,0.00950959530004,0.0329901536278399,0.00355359807456,0.02765886245924,7.501865599999998e-07,2.7100132211333905e-07,0.1222726950231722,1.719717800223761e-05,8.245958096e-05,9.557553183999987e-05,6.65766359999999e-05,2.7100132211333905e-07,2.710013221133384e-07,0.1222726950231722,0.0056332723644186,0.01097636417296,0.004678621981
2023-03-16 21:40:01.914052,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],Amer-Indian-Eskimo,0.3122442123142446,0.115561603462414,0.1484567659059632,0.1043139221606537,0.4139321057232855,0.1243858905208888,0.0681072,0.113612,0.0604301999999999,0.0218112,0.0014564,-0.0428237999999999,0.1196686,0.006541,0.0005580717528907,0.1912552959492311,0.8101489329034238,0.5708648000000001,0.8431596,0.6807540000000002,0.0005580717528907,0.0005580717528907,0.1912552959492311,0.0893267897886648,0.113612,0.0681072,0.003117772394924,0.0012591922313955,0.0042440756684814,0.0030353153654604,0.0052267960971358,0.0022475318439491,0.00171130121616,0.008426368496,0.0015112615699599,0.00587416346256,0.02133193393904,0.00332919279556,0.0263784096840399,8.70189e-07,1.235168479774571e-07,0.018904147994517,1.719717800223761e-05,8.245958096e-05,9.557553183999987e-05,6.65766359999999e-05,1.235168479774571e-07,1.2351684797745514e-07,0.018904147994517,0.0030548396649416,0.008426368496,0.00171130121616
2023-03-16 21:40:01.896536,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],Black,0.2235861573221512,0.1231022967316581,0.1073016613306472,0.0591931127328639,0.3402656374569153,0.1871272769889809,0.0279146,0.0380866,0.145087,-0.0255402,0.0241422,-0.145087,0.393221,0.002603,0.0126482473053632,0.5019125600579009,0.8101489329034238,0.5708648000000001,0.8431596,0.6807540000000002,0.0126482473053632,0.0126482473053633,0.5019125600579009,0.2067466542833818,0.0380866,0.0279146,0.0001959800511457,0.000149765768357,0.0002204644273571,0.000132276945914,0.000326869499671,0.000418354526307,0.0003561001648399,0.00070530232644,0.0002739409569999,0.00048302324196,0.00157304560516,0.0002739409569999,0.001728971277,2.9096500000000004e-07,2.094693701594005e-06,0.0046192021836035,1.719717800223761e-05,8.245958096e-05,9.557553183999987e-05,6.65766359999999e-05,2.094693701594005e-06,2.094693701593992e-06,0.0046192021836035,0.000504442556731,0.00070530232644,0.0003561001648399
2023-03-16 21:40:01.876246,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],Asian-Pac-Islander,0.43856403090054,0.2631121715084875,0.1958606297346682,0.1224358450813293,0.5558679088467662,0.3313054350515129,0.066737,0.0610774,0.0868599999999999,0.0661622,0.0551406,0.0866256,-0.2464342,0.0058338,0.0026541948523319,0.2177943346756927,0.8101489329034238,0.5708648000000001,0.8431596,0.6807540000000002,0.0026541948523319,0.0026541948523319,0.2177943346756927,0.145644397489611,0.0610774,0.066737,0.0011511408778043,0.0007843752440348,0.0017699060022395,0.0017356185199645,0.0017202675246307,0.0013434631826775,0.000925454141,0.00140283685124,0.001138896224,0.0010018446011599,0.0020927998736399,0.00117956124864,0.00972817446836,6.1205556e-07,1.0657803342521533e-06,0.0060760313924791,1.719717800223761e-05,8.245958096e-05,9.557553183999987e-05,6.65766359999999e-05,1.0657803342521533e-06,1.065780334252153e-06,0.0060760313924791,0.003648087285718,0.00140283685124,0.000925454141
2023-03-16 21:40:01.855757,50,False,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],White,0.3684618431049025,0.255316303395358,0.1423610606801783,0.1185037897652783,0.4707590677484602,0.3172056460374584,0.0146083999999999,0.0409903999999999,0.0944938,0.0020072,-0.0361072,0.0944938,-0.3477016,0.062699,0.0117759397879765,0.2971161860563872,0.8101489329034238,0.5708648000000001,0.8431596,0.6807540000000002,0.0117759397879765,0.0117759397879765,0.2971161860563872,0.1393526955817618,0.0409903999999999,0.0146083999999999,4.253868700379739e-05,2.405933450741537e-05,6.764127402852128e-05,6.130912457210405e-05,6.310996673911016e-05,3.910755349826783e-05,0.0001172399454399,0.00064586915584,0.00022195031556,0.0003266164441599,0.0010223521561599,0.00022195031556,0.00466550992544,1.6305581000000007e-05,3.5315157962775927e-06,0.0025707373099948,1.719717800223761e-05,8.245958096e-05,9.557553183999987e-05,6.65766359999999e-05,3.5315157962775927e-06,3.5315157962775715e-06,0.0025707373099948,0.0004588116815192,0.00064586915584,0.0001172399454399
2023-03-16 21:35:22.702199,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],Other,0.0700917421444658,0.0959316236229269,0.0301514402558251,0.0573275437896483,0.0951391935673839,0.1197310710270758,0.113006,0.2043874,0.1282254,-0.0916519999999999,-0.1410621999999999,-0.1282254,0.6457452,0.001729,0.0010710686010845,1.166200567541214,0.8512144940887455,0.7314375999999999,0.6009926000000001,0.6597274,0.0010710686010845,0.0010710686010845,1.166200567541214,0.1478188884879868,0.2043874,0.113006,0.0009809536125819,0.0012200653821142,0.0009601596097702,0.0019107303751209,0.0025411303041158,0.0031866651854458,0.00770022786,0.02626256523124,0.00105005749684,0.012070494792,0.04813823024116,0.00105005749684,0.02547222846896,3.41077e-07,8.32169383825313e-08,0.32429814999771,1.977875615620852e-05,0.00016040995024,0.0001396802432399,8.415510324000014e-05,8.32169383825313e-08,8.321693838253082e-08,0.32429814999771,0.0012359292953258,0.02626256523124,0.00770022786
2023-03-16 21:35:22.688610,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],Amer-Indian-Eskimo,0.0807729965985018,0.1229198313082616,0.0655048143500781,0.105452131585768,0.0908256464901427,0.1344175621778713,0.0841478,0.144917,0.1175808,-0.076653,-0.1066898,-0.1175808,0.5931245999999999,0.001677,0.0011065898061322,0.950094577537863,0.8512144940887455,0.7314375999999999,0.6009926000000001,0.6597274,0.0011065898061322,0.0011065898061322,0.950094577537863,0.136498516038546,0.144917,0.0841478,0.000640640129892,0.0015949067661807,0.0016746347629538,0.0027361052663218,0.0010022302013267,0.0028919971689,0.00426818744116,0.012661737249,0.00061868344336,0.005473357277,0.02227996071396,0.00061868344336,0.0159062469288399,3.758970000000001e-07,6.725318670461595e-08,0.1064700124164341,1.977875615620852e-05,0.00016040995024,0.0001396802432399,8.415510324000014e-05,6.725318670461595e-08,6.72531867046139e-08,0.1064700124164341,0.0007399567371362,0.012661737249,0.00426818744116
2023-03-16 21:35:22.673600,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],Black,0.0821525005374967,0.1259681221488349,0.0353448660583516,0.0563099633728225,0.1283625111914735,0.1949096893676257,0.0869972,0.1227701999999999,0.1273174,-0.0869972,-0.1226766,-0.1273174,0.6075448,0.0008426,0.0110568889267962,0.942341270447928,0.8512144940887455,0.7314375999999999,0.6009926000000001,0.6597274,0.0110568889267962,0.0110568889267963,0.942341270447928,0.1492949028460423,0.1227701999999999,0.0869972,8.633623554432155e-05,0.000164239742967,7.599361622419205e-05,0.0001588480155989,0.0002132498548337,0.0004011093461279,0.00071061360016,0.0027321703619599,0.00011466229524,0.00071061360016,0.00275514418244,0.00011466229524,0.0020802417409599,1.3140324e-07,9.807917421837732e-07,0.0143514830532941,1.977875615620852e-05,0.00016040995024,0.0001396802432399,8.415510324000014e-05,9.807917421837732e-07,9.80791742183778e-07,0.0143514830532941,0.000146461862859,0.0027321703619599,0.00071061360016
2023-03-16 21:35:22.657826,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],Asian-Pac-Islander,0.242140194104471,0.2614248507730224,0.0814394149185378,0.1176630949523317,0.3228053856001939,0.3334065077261056,0.0411772,0.0629127999999999,0.0471935999999999,0.0370104,0.0409111999999999,0.0463727999999999,-0.23732,0.0011022,0.0014474611702082,0.2108092192076205,0.8512144940887455,0.7314375999999999,0.6009926000000001,0.6597274,0.0014474611702082,0.0014474611702082,0.2108092192076205,0.0610396417812199,0.0629127999999999,0.0411772,0.0007599229378046,0.0008390694816924,0.000641208322693,0.0014519080389546,0.0016371597902458,0.0015618338771843,0.00091657940016,0.0020549784881599,0.00068811799504,0.00124237149184,0.0043392726065599,0.00076491729616,0.020297049484,2.2541716e-07,6.760687300052278e-07,0.0115992506174173,1.977875615620852e-05,0.00016040995024,0.0001396802432399,8.415510324000014e-05,6.760687300052278e-07,6.760687300052269e-07,0.0115992506174173,0.0012135870478737,0.0020549784881599,0.00091657940016
2023-03-16 21:35:22.651125,50,False,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],White,0.2110646281388731,0.2548189120404537,0.0834928413821703,0.1184974286153762,0.2687695903242344,0.3164831941942986,0.0506874,0.0664338,0.0949132,0.0506874,0.0647322,0.0949132,-0.8286534000000002,0.0187654,0.0118122266845915,0.6001180708741651,0.8512144940887455,0.7314375999999999,0.6009926000000001,0.6597274,0.0118122266845915,0.0118122266845915,0.6001180708741651,0.1135667849309166,0.0664338,0.0506874,2.4016547762828844e-05,2.311883186037508e-05,4.337943858162814e-05,3.910120360985771e-05,3.905990372458037e-05,4.172547223968668e-05,0.00042568266324,0.00138019116756,0.00010779098976,0.00042568266324,0.0016033832331599,0.00010779098976,0.02364887441044,1.265063684e-05,1.7468300318078729e-06,0.0068606434423747,1.977875615620852e-05,0.00016040995024,0.0001396802432399,8.415510324000014e-05,1.7468300318078729e-06,1.74683003180787e-06,0.0068606434423747,0.0001458063997414,0.00138019116756,0.00042568266324
